"bin.taxa.name","bins","kingdom","phylum","class","order","family","genus","species","DCO_LLO_Bv4v5..QHF2_QH170212_2","DCO_LLO_Bv4v5..QHS2_QH170213_2","DCO_LLO_Bv4v5..BQS_BQ170220","DCO_LLO_Bv4v5..SIF_SI170217","DCO_LLO_Bv4v5..ESF9_ES_F9","DCO_LLO_Bv4v5..SIS_SI170217","DCO_LLO_Bv4v5..EPF_EP170215","DCO_LLO_Bv4v5..RSS_RS170216","DCO_LLO_Bv4v5..RSF_RS170216","DCO_LLO_Bv4v5..EPS_EP170215","DCO_LLO_Bv4v5..SLS_SL170214_S","DCO_LLO_Bv4v5..BRS1_BR170218_1","DCO_LLO_Bv4v5..BRS2_BR170218_2","DCO_LLO_Bv4v5..FAS_FA170219","DCO_LLO_Bv4v5..BRF1_BR170218_1","DCO_LLO_Bv4v5..BRF2_BR170218_2","DCO_LLO_Bv4v5..MTF_MT170219","DCO_LLO_Bv4v5..CYF_CY170214","DCO_LLO_Bv4v5..SLF_SL170214","DCO_LLO_Bv4v5..BQF_BQ170220","DCO_LLO_Bv4v5..QNF_QN170220","DCO_LLO_Bv4v5..QNS_QN170220","DCO_LLO_Bv4v5..CYS_CY170214","DCO_LLO_Bv4v5..ETS_ET170220","DCO_LLO_Bv4v5..RVF_RV170221","DCO_LLO_Bv4v5..TCF_TC170221","DCO_LLO_Bv4v5..TCS_TC170221_2","cluster"
"bin_169, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, UKL13~2, GR16~43","bin_169","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","UKL13~2","GR16~43","",0,0,0.04499862,0.385945116,0.652562472,0.285806488,0.581130456,0.457036141,0.805165186,0.288149779,0.038233251,0.040289084,0.108583684,0.084531956,0.259704959,0.254799884,0.203957906,0.131236865,4.001360266,0,2.666061368,1.007195312,2.380050905,0.62767384,0.715888885,2.239090345,0.507025123,3
"bin_279, Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae","bin_279","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","","",0,0,0.105052547,0.08086387,0.182628469,0.171184566,0.226641949,0.420277356,0.560946981,0.248547175,0,0.039949103,0.082805426,0.08699153,0.080883897,0.103141883,0.119677553,0.072316219,1.008427885,0,0.69282912,0.444162706,1.031580872,0.443602307,0.21375152,0.732795332,0.199072343,3
"bin_264, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SG8~39, 2~02~FULL~66~14","bin_264","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SG8~39","2~02~FULL~66~14","",0,0.03624154,0.053035262,0.374145087,0.564984095,0.322430448,0.476293465,0.436063756,0.690707791,0.292525155,0.114137899,0.065570041,0.17820883,0.147887377,0.433612624,0.231666556,0.243486071,0.170992526,8.587943056,0,2.605107105,0.816016059,6.237619738,57.99996641,0.531234114,2.316924552,0.420038697,3
"bin_134, Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, Nitrospira, inopinata","bin_134","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","inopinata",0,0.045017247,0,0.290696154,0.246733566,0.045495672,0.078519011,0.082422461,0.127804643,0.05140008,0,0.031964122,0.04028239,0.033708347,0.042699852,0.153203627,0.046577817,0,0.566061543,0,0.219454725,0.055758232,0.617595243,0.943169845,0.05142494,0.74933389,0.054646468,3
"bin_49, Bacteria, Proteobacteria, Gammaproteobacteria, Acidithiobacillales, Acidithiobacillaceae, Acidithiobacillus","bin_49","Bacteria","Proteobacteria","Gammaproteobacteria","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus","",0,0,0.048836295,0.057046624,0.090799543,0,0.057806016,0.039052683,0.048885329,0,0,0,0,0,0,0,0.058045212,0,0.117920767,0,0.231727805,0.045554549,0.135025759,0.048392263,0.036178049,0.164821935,0,3
"bin_10, Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, JJ008","bin_10","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","JJ008","",0,0,0.044757422,0.036338228,0.05535621,0,0,0,0.074946085,0,0,0,0,0,0,0,0.04042827,0,0.087123428,0,2.783799339,27.29459686,0.445837574,0,0.047980697,0.116903606,0,3
"bin_38, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, GJ~E10","bin_38","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","GJ~E10","",0,0.06742447,0.630822748,1.697333527,3.170507953,57.60972667,0.932582868,0.517343467,0.715090643,0.435042137,0.053887883,0.033874165,0.130369161,0.408004435,0.232991437,0.260558917,0.34167983,0.192244174,3.995950262,0,2.042239518,0.506865634,2.041716982,0.575594862,0.324240805,2.002947885,0.417699658,3
"bin_331, Bacteria, Myxococcota, Myxococcia, Myxococcales","bin_331","Bacteria","Myxococcota","Myxococcia","Myxococcales","","","",0,0.033118569,0.109686024,0.059895056,0.125836512,0.080154399,0.114647724,0.204899366,0.345642792,0.128184623,0,0,0.046768759,0.044071779,0.054417874,0.079058357,0.091828884,0.0518038,0.578321978,0,0.537789421,49.97008034,0.596737446,0.257711427,0.082949872,0.309975033,0.053110371,3
"bin_258, Bacteria, Acidobacteriota, Thermoanaerobaculia","bin_258","Bacteria","Acidobacteriota","Thermoanaerobaculia","","","","",0,0,4.485285844,0,0,0,0.052670797,0.07717172,0.140401837,0.058441524,0,0,0.031010414,0,0,0,0.034443179,0,0.203062045,0,0.147389629,0.077721865,0.18082886,0.103792361,0.038897452,0.101148386,0,3
"bin_337, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, UBA6663","bin_337","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","UBA6663","","",0,0,0,0.057704711,0.117693443,0.127021424,0.160040124,0.183225913,0.359242067,0.127844427,0.059021942,0.042239933,0.119160292,0.137478188,0.063181243,0.072507417,0.091964882,0.058365314,0.594897203,0,0.307356898,0.100709179,0.474987125,1.20669504,0.094291205,0.300832609,0.051151592,3
"bin_267, Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae","bin_267","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","","",0,0,0.077721139,3.39550501,8.005462578,15.50410903,0.09019123,0.101428283,0.085736798,0.052225785,0,0,0,0,0,0.040796038,0.078326906,0,0.253097232,0,0.145922673,0,0.372063328,0,0,0.09113164,0,3
"bin_65, Archaea, Thermoplasmatota, ThermoplasmataA, UBA10834, UBA10834, RBG~16~62~10","bin_65","Archaea","Thermoplasmatota","ThermoplasmataA","UBA10834","UBA10834","RBG~16~62~10","",0,0,0.842184064,0,0,0.094671408,0.057312161,0.093135894,0.263254778,0,0.091026764,0,0,0,0,0,0.085422666,0,0.066255736,0,0.035082469,0,0.049046498,0.035868347,0.323483024,0.035196085,0,3
"bin_153, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Hydrogenophilaceae, UBA3361","bin_153","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","UBA3361","",0,0.068505792,4.434981296,0.567400246,0.760077003,0.212776506,0.813789783,0.156779956,0.254309176,0.281940108,0,0,0.053772116,0.069647959,0.130152815,0.289149552,0.149115136,0.09066744,0.660980593,0,1.050241778,0.281769207,0.701122705,0.240353441,0.426027083,0.904023463,0.209493356,3
"bin_315, Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, 70~18","bin_315","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","70~18","",0,0.039935582,2.272524604,0.659930375,1.27487217,0.460534225,0.256679495,0.341610886,0.62117615,0.213759033,0,0,0.091638666,0.052871014,0.269316084,0.242795686,0.25998494,0.151547738,1.187394202,0,1.501923592,0.349667008,2.052636361,0.498705498,0.300489536,1.142203224,0.113711973,3
"bin_97, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Chromobacteriaceae, Chromobacterium, haemolyticum","bin_97","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Chromobacteriaceae","Chromobacterium","haemolyticum",0,0,0,0.18171915,0.255159014,0.058241132,0.18199003,0.080857086,0.185781948,0.062963739,0,0,0,0.03063592,0.100662106,0.14108495,0.13735723,0.051661158,0.377262771,0,0.954032637,19.57759557,0.399583172,0.13599162,0.122872405,0.634882438,0.096020407,3
"bin_136, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Gallionellaceae, Sideroxydans","bin_136","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae","Sideroxydans","",0,0.046656617,0.073044233,0.250933059,0.336329929,0.085478666,0.518944755,0.119552553,0.233871958,0.115884036,0,0,0.056975136,0.058507725,0.122531181,0.20169166,0.143415465,0.109008347,0.782219384,0,1.41249214,18.98580242,0.678850068,0.210537525,0.475940151,1.190459271,0.171749747,3
"bin_367, Bacteria, Verrucomicrobiota, Verrucomicrobiae","bin_367","Bacteria","Verrucomicrobiota","Verrucomicrobiae","","","","",0,0.190996523,1.344465155,0.069862578,0.113083412,0.183848892,0.490710039,0.187966056,0.296163537,0.167204774,0,0,0,0.042002053,0.048735545,0.052908747,0.058499894,0,0.328690987,0,0.236757853,0.076737671,0.364232202,0.165784249,0.039629568,0.210580948,0.047978255,3
"bin_60, Bacteria, Acidobacteriota, Thermoanaerobaculia","bin_60","Bacteria","Acidobacteriota","Thermoanaerobaculia","","","","",0,0,0.097372334,0.04271861,0.093069302,0.070424931,0.135663238,0.169128381,0.305059341,0.118784079,0,0.035998895,0.050905878,0.0498848,0.04605168,0.048024912,0.069419488,0,0.638175008,0,0.749780655,1.106481455,0.576174953,0.35834496,0.179930223,0.335413072,0.059234787,3
"bin_145, Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae","bin_145","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","","",0,0.045991728,3.166347371,0.328184125,0.617525941,0.258664341,0.395784944,0.368789084,0.678157115,0.304429633,0,0,0.096475218,0.037540429,0.224973942,0.229022655,0.265975908,0.129653684,1.00092569,0,2.165484318,0.404871925,1.792471578,0.61603243,0.338824204,1.036558383,0.099110744,3
"bin_31, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prolixibacteraceae, Draconibacterium","bin_31","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","",0,0,0,0,0.03763713,0,0,0.124182351,0.096008694,0.048584266,0,0,0,0,0,0.326544053,0,0,0.030802084,0,0.053542639,0.030378442,0,0,0.084501657,0,0,3
"bin_204, Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, NitrospiraC","bin_204","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","NitrospiraC","",0.035064579,0.057154413,0,0.186594096,0.166863103,0.03627417,0.047811427,0.063906921,0.102559433,0.040480588,0,0,0.032821059,0,0,0.081194262,0,0,0.401985063,0,0.225645166,0.055028916,0.543471925,39.74772328,0.116393417,0.627153437,0.04816223,3
"bin_118, Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Lacunisphaera","bin_118","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","",0,0,2.2664895,0.204948111,0.322786544,0.058076183,0.199449068,0.151143963,0.334428997,0.14160408,0,0,0,0,0.110987586,0.162603595,0.070883546,0.050663288,0.390995082,0,0.60341036,0.146887192,0.532034782,0.218743966,0.09886358,0.391837428,0.038498938,3
"bin_333, Bacteria, Armatimonadota, Chthonomonadetes, Chthonomonadales","bin_333","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","","","",3.074038994,16.23616347,0,0,0.044099965,0.058670307,0.074667504,0.076636199,0.17532792,0.059418528,0,0,0.043566906,0.063847841,0,0.10943838,0.037046332,0.037673001,0.135458091,0,0.111287833,0.061816171,0.190314456,0.56308528,0.060284114,0.118351527,0.063217596,3
"bin_138, Bacteria, Chloroflexota, Ellin6529, CSP1~4, CSP1~4, RBG~16~72~14","bin_138","Bacteria","Chloroflexota","Ellin6529","CSP1~4","CSP1~4","RBG~16~72~14","",0,0,2.333527775,0.078045848,0.14398414,0.269012416,0.302043366,0.582368508,1.095484884,0.612319249,0.031151681,0.16099619,0.107090353,0.177798694,0.150641911,0.107936098,0.158177468,0.060433766,1.134640511,0,1.665586922,0.813380581,1.145433133,0.414632261,0.258560623,1.097346999,0.162902797,3
"bin_182, Bacteria, Acidobacteriota, Thermoanaerobaculia","bin_182","Bacteria","Acidobacteriota","Thermoanaerobaculia","","","","",0,0,2.019173255,0,0.044323439,0.038606951,0.070206232,0.076528935,0.160489778,0.063128173,0,0,0.040911756,0.044029181,0,0.033533149,0.044976059,0,0.205903393,0,0.164470839,0.113304015,0.227449879,0.15429443,0.057723499,0.116248935,0.030690504,3
"bin_187, Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, Nitrospira","bin_187","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","",0.072768565,0.122350711,0,0.47199617,0.44092776,0.12380468,0.051383807,0.106053443,0.09140427,0.033947102,0,0,0,0,0.034891647,0.449996137,0,0,0.580669449,0,0.248837375,0.072739894,0.408779915,126.9628471,0.24413324,1.4067084,0.060793919,3
"bin_88, Bacteria, Planctomycetota, Brocadiae","bin_88","Bacteria","Planctomycetota","Brocadiae","","","","",0,0,3.127883452,0.053768177,0.081874513,0.096548084,0.178701513,0.305433972,0.534111379,0.193823005,0,0,0.054119245,0.065552757,0.044117779,0.050151006,0.08161489,0.035876362,0.410407725,0,0.33889114,0.091460217,0.531308434,0.238203794,0.072074334,0.241469796,0.040414465,3
"bin_92, Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Rickettsiella","bin_92","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Rickettsiella","",0,0,0,0,0.038993425,0,0.059846892,0,0.037143471,0,0,0,0,0,0,0,0.047156797,0,0.041908563,0,0.480352451,0,0.034287164,0,0.613296832,232.2392948,0,3
"bin_47, Bacteria, Chloroflexota","bin_47","Bacteria","Chloroflexota","","","","","",0,0.046384194,1.053641358,0,0.04011365,0,0.098237635,0.083251832,0.139584941,0.128374171,0,0,0,0,0,0,0,0,0.061875739,0,0.098312989,0.115079286,0.069850891,0.187822182,0,0.064630436,0,3
"bin_309, Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter","bin_309","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","",0,0,0.059391245,0.069339829,0.16664939,0.258203322,0.569797615,8.659706379,2.98302109,39.67298766,0,0.04595496,0.068121907,0.081502921,0.095999637,0.11349721,0.141239231,0.05933314,0.936398906,0,0.568254361,0.455756194,0.963187491,0.406278388,0.174367504,0.480049937,0.078531753,3
"bin_186, Bacteria, KSB1, UBA2214, UBA2214","bin_186","Bacteria","KSB1","UBA2214","UBA2214","","","",0,0,0,0,0.039775683,0,0.048731815,0.062902658,0.118253519,0.041058333,0.038684209,0,0.035360506,0.064074773,0.031986669,0.032288487,0.040540468,0,0.41999548,0,0.162879582,0.043133563,0.563253285,35.41582281,0.171428295,0.152385141,0,3
"bin_334, Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae","bin_334","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","","",0,0.043391023,0,0.107067346,0.118172932,0.032834753,0.043458722,0.06436599,0.108101923,0.038335236,0,0,0.03552884,0.049168053,0,0.107498831,0.031322122,0,0.298966601,0,0.192516675,0.052633215,0.580439892,57.66970602,0.121885324,0.426024478,0.033983479,3
"bin_83, Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae","bin_83","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","","",0,0,4.058338793,0.034230481,0.078970045,0.072976232,0.05058861,0.081276727,0.133618014,0.060960969,0,0,0.034516573,0.04284354,0,0,0.037514033,0,0.27085381,0,0.22937224,0.093069951,0.588354849,0.158894206,0.067056851,0.151929356,0.04102004,3
"bin_364, Bacteria, MBNT15, MBNT15, MBNT15, MBNT15, CG2~30~66~27","bin_364","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","CG2~30~66~27","",0,0,1.034497957,0,0.061347931,0.043801177,0.09473138,0.324947403,0.321168965,0.130504524,0,0,0.070205535,0.176686533,0.047240867,0.078739153,0.113178913,0,0.928586207,0,0.710589761,0.839409587,0.397348041,0.235777929,0.486823264,0.211658537,0,3
"bin_310, Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Koribacteraceae","bin_310","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","","",0,0,3.665122378,0.030667705,0.040690215,0.0301625,0.047155391,0.064078026,0.109106922,0.04986736,0,0,0.034552458,0.03091901,0,0,0,0,0.220809754,0,0.20225238,0.115647163,0.380053188,0.130142608,0.041066323,0.121494858,0,3
"bin_247, Bacteria, Acidobacteriota, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae","bin_247","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","","",4.49846065,28.71331642,0,0.038560894,0.082736038,0.061904174,0.087548671,0.11543346,0.245094131,0.085077068,0,0,0.063573207,0.310708215,0.042024291,0.05147388,0.082436397,0.109504225,0.552007991,0,0.237139936,0.128809771,0.536325368,0.276291117,0.080240693,0.27123101,0.083227687,3
"bin_272, Bacteria, Myxococcota, Myxococcia, Myxococcales, Myxococcaceae","bin_272","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","","",0,0.041456191,0.099217613,0.057097877,0.113298349,0.095057495,0.186312326,0.153029939,0.22003604,0.095955906,0,0,0.03221477,0,0.046677663,0.043802545,0.061110272,0.051084012,0.531958622,0,1.403935181,43.82236166,0.513120787,0.330613451,0.094708912,0.314502562,0.043355891,3
"bin_50, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prolixibacteraceae, Prolixibacter","bin_50","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Prolixibacter","",0,0,0,0,0,0,0,0,0.041687638,0,0,0,0,0,0,0.033376494,0,0,0,0,2.920569658,12.64472395,0,0,0,0.042048761,0,3
"bin_203, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Methylophilaceae, MM2","bin_203","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","MM2","",0,0.071059599,0.191329805,2.763137009,3.686260441,13.5557233,1.032993166,0.292119995,0.452097832,0.326199191,0.031893655,0.04344481,0.08727169,0.117600915,0.205667618,0.248699561,0.358498325,0.156130127,1.312065683,0,1.997552207,0.623128297,1.627958026,0.394718673,0.315903331,1.604512593,0.402921685,3
"bin_308, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, JOSHI~001","bin_308","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","JOSHI~001","",0,0.129630839,0.067565085,2.043477363,3.566578987,0.813067349,0.954637594,0.859420496,1.015092431,0.533329973,0.034094714,0.037579695,0.124785099,0.151064463,0.43451822,0.552609734,0.400447534,0.411627118,3.031350176,0,9.633435019,16.81107564,2.391482544,0.658174313,0.550483183,3.462235088,0.515232303,3
"bin_268, Bacteria, Chloroflexota, Ellin6529, CSP1~4, CSP1~4","bin_268","Bacteria","Chloroflexota","Ellin6529","CSP1~4","CSP1~4","","",0,0,13.29109469,0.045981784,0.128975704,0.315932048,0.383374086,0.553520748,0.960969158,0.431857871,0.033077068,0.209245823,0.09934189,0.215570772,0.126173881,0.101356281,0.16089836,0.044395928,0.996852626,0,1.152035183,0.289625935,1.052139708,0.342677081,0.25264774,0.839618127,0.089299555,3
"bin_159, Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae","bin_159","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","","",0,0.051068414,0,0.109434471,0.104338304,0.037174923,0.053847443,0.061812119,0.093563693,0.041318922,0,0.041486016,0.064390141,0.087995847,0.031621599,0.070716151,0.040217641,0,0.379480598,0,0.143345853,0.047242354,0.62803648,98.16618484,0.110805393,0.442496363,0.034391802,3
"bin_177, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, envOPS12, UBA7227","bin_177","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","envOPS12","UBA7227","",0,0.156741525,0.037994959,0.042397505,0.096377533,0.388767061,0.466084359,0.224975919,0.384348907,0.180315059,0.055202425,0,0.843164291,0.54072532,0.036355513,0.462922042,0.09553519,0.043527926,0.387747911,0,0.235208923,0.281578856,0.529916824,73.97687362,0.361767788,0.550590258,0.097682093,3
"bin_312, Bacteria, Desulfobacterota, Desulfobacteria, Desulfobacterales, Desulfatirhabdiaceae, RAAP~1","bin_312","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfatirhabdiaceae","RAAP~1","",0,0,1.609233673,0,0.032211524,0,0.079569603,0.084218079,0.175038943,0.063939933,0,0,0,0,0,0.039990971,0.03226833,0,0.118743785,0,0.10037141,0.034618937,0.08699425,0.086851216,0.036583494,0.07390483,0,3
"bin_6, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_6","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0,1.479231992,0.062128129,0.097840696,0.043422952,0.079356571,0.069005265,0.141712933,0.055103829,0,0,0.031336723,0,0.059305744,0.057908238,0.071071127,0.032017546,0.453550459,0,0.524021321,0.115248152,0.503255962,0.168912927,0.079062898,0.440029881,0.083989113,3
"bin_13, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Paludibacteraceae, Paludibacter","bin_13","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","",0,0,0,0.131253538,0.240631389,0,0,0.046299799,0.077395523,0,0,0,0,0,1.512806707,26.356373,0,0,0,0,0.205642969,0.152432734,0,0,0,0.048893724,0,3
"bin_71, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_71","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0.03777962,0.051415238,0.187710894,0.350400532,0.242915072,0.252054673,0.389905036,0.646261267,0.192167262,0,0,0.090069869,0.044953617,0.195113657,0.165401437,0.217408407,0.105846033,2.812328154,0,1.609580397,0.314721917,1.558191439,0.564923579,0.44345486,12.32465747,3.344162688,3
"bin_330, Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae, Solibacter","bin_330","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Solibacter","",0,0,1.528347655,0.062621279,0.108509952,0.09805462,0.102059418,0.150451021,0.280902744,0.128521669,0.034153857,0,0.058731224,0.072653672,0.053924259,0.053857602,0.071002744,0,0.457709628,0,0.346927556,0.212877923,0.74040541,0.339809192,0.079253343,0.241974356,0.074391692,3
"bin_369, Bacteria, Myxococcota, UBA9042, UBA9042, UBA9042","bin_369","Bacteria","Myxococcota","UBA9042","UBA9042","UBA9042","","",0,0,0.049615175,0.035565784,0.063377545,0.034133072,0.062649614,0.071000509,0.114607513,0.042578569,0,0,0,0,0.030662769,0.030417076,0.036640036,0,0.229506022,0,0.383985,25.07654871,0.249048395,0.098535464,0.041811926,0.154019297,0,3
"bin_168, Bacteria, Chloroflexota","bin_168","Bacteria","Chloroflexota","","","","","",0,0.079777667,3.049394414,0.033678375,0.078677913,0.068765513,0.195519799,0.225087197,0.32241955,0.284503137,0,0,0.049429437,0.044305842,0.032065875,0.036314598,0.06976186,0,0.269784304,0,0.227809194,0.12121427,0.223748616,0.426628161,0.069097496,0.199305509,0.037496392,3
"bin_261, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_261","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0.034305936,3.079465236,0.304496888,0.501647419,0.380600262,0.246191101,0.394580223,0.651851352,0.238457594,0,0.035740549,0.123778,0.068765407,0.24520334,0.201949854,0.391208997,0.12588857,2.740061761,0,1.955179404,0.450038898,2.243805736,0.715025559,0.337698312,2.534524352,0.532219346,3
"bin_110, Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Thiotrichaceae","bin_110","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","","",0.341270545,0.086419519,0,0.070977027,0.101771404,0,0.104153977,0.031468273,0.095927077,0,0,0,0,0,0.039157245,0.051980577,0.030964256,0,0.114774634,0,0.376930025,0.135547121,0.164448069,0.051080667,0,0.18689021,0.033351328,3
"bin_120, Bacteria, Acidobacteriota, Holophagae, Holophagales, Holophagaceae, Geothrix","bin_120","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix","",0,0,0.068583882,0.035089554,0.056353849,0.035572431,0.081514746,0.08412093,0.148275522,0.061155098,0,0,0.036392623,0.030825849,0,0.03953635,0.067424721,0.036252278,0.248030936,0,33.05668923,10.92385014,0.294576665,0.110684925,0.061579634,0.221962362,0.05727427,3
"bin_5, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, CG2~30~68~42","bin_5","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","CG2~30~68~42","",0,0.04242847,0.031772526,0.317708191,0.509272639,0.213254657,0.476702385,0.306854273,0.479762601,0.21772266,0.040493411,0.034297789,0.104321043,0.089592542,0.205057926,0.225504493,0.206883844,0.160313198,2.447175019,0,1.511456439,0.436580192,2.083024082,0.728901007,0.498597924,1.697186413,0.367069154,3
"bin_170, Bacteria, Proteobacteria, Gammaproteobacteria, UBA6522, UBA6522","bin_170","Bacteria","Proteobacteria","Gammaproteobacteria","UBA6522","UBA6522","","",0,0,0,0.31507677,0.43047141,0.184067082,0.15299408,0.334662969,0.540649913,0.181607416,0.052975037,0.043262852,0.718639011,0.063095487,0.390958851,0.224187216,0.21018488,0.186103764,7.958624643,0,2.053828813,0.382003579,74.29366863,0.759052839,0.333836804,0.907050411,0.164190955,3
"bin_139, Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae","bin_139","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","","",0,0,0,17.15034293,36.83016511,0.060335275,0,0,0.032644471,0,0,0,0,0,0.030376547,0,0,0,0,0,0.099920077,0,0.045879622,0,0,0.053706876,0,3
"bin_194, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae","bin_194","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","","",0,0,1.534742139,0.121467056,0.18551813,0.074616249,0.084010925,0.113712178,0.194094275,0.06951945,0,0,0.038026779,0,0.071378314,0.06690641,0.095168096,0.039827159,0.566114515,0,0.604467022,0.134935003,0.593649238,0.193943644,0.104801641,0.448122078,0.08301555,3
