bins,BQ_S1_,MTF_,BRF1_,RS_S9_,BR1_S2_,SIS_,QH2_S7_,QHS1_S13_,PG_S6_,CY_S3_,SL_S11_,BRS2_,CYS_S13_,RVF_,PLS_,RSS_,TC_S12_,QN_S8_,EPS_S14_,EP_S4_,SLS_,PFS_,QNS_,BRF2_,TCS_,PF_S5_,PBS_,FAS_S15_,BQS_,ETS_,ALL_READS,QHS2_,SI_S10_,BQF_,BRS1_,ESF9_,PGS_,ARS_
bin_111,0,0.108232836,0.034746373,0.167566894,0.072945223,0.047276206,0.003031259,0.002520385,0.020682346,0.024267799,0.288928384,0.02848395,0.314749092,0.046567458,2.058199815,0.094596493,0.24800769,15.81908915,0.060561313,0.066438369,0.008729704,3.220985038,11.01921368,0.050225304,0.057673574,8.597371443,0.009893112,0.041600961,0.040176248,0.144380145,1.05701267,0.019010617,0.05909413,0.000251682,0.01427048,0.094340542,0.272034292,1.104195183
bin_334,0.000167407,0.031322122,0.026779133,0.108101923,0.044075453,0.032834753,0.010861024,0.003816846,0.003670149,0.026470953,0.298966601,0.03552884,0.580439892,0.121885324,0.014685962,0.06436599,0.426024478,0.192516675,0.038335236,0.043458722,0.020057003,0.116685575,0.052633215,0.107498831,0.033983479,0.213630938,0.011745343,0.049168053,0.005460364,57.66970602,0.910345171,0.043391023,0.107067346,0.00628448,0.021199445,0.118172932,0.055261031,3.412426636
bin_376,0,0.315627389,0.244011916,37.27596385,0.464929893,128.8068402,1.777874919,2.016515101,0.015359728,0.09692522,0.043776283,0.04387584,0.022350545,0.020581422,0.067608405,4.760834221,0.330247285,0.014948702,3.974540174,14.21296576,0.03907409,0.041283234,0.012199764,0.106927431,0.04707005,0.067311343,0.003361094,0.302552745,0.430033761,0.020413921,6.311331697,1.491757073,6.26916987,0,0.008588655,5.774462054,0.013783993,0.084209622
bin_374,0,0.084702555,0.01821827,0.095423915,0.061700894,0.007446167,0.000449705,0.000405997,0.001750242,0.008588127,0.050366618,0.218320803,0.221396879,0.115986602,0.003100931,0.049398651,0.222397638,0.027713642,0.032057589,0.012445254,0.037296704,0.015537765,0.007417233,0.085748854,0.003035448,0.029887202,0.004247924,0.012965419,0.009733971,184.7938284,2.747292696,0,0.000605835,0.000280894,0.003966891,0.00474083,0.012823868,6.618991304
bin_404,0.000401618,0.115724158,0.068066026,0.200027923,0.154693926,0.064853765,0.00602305,0.005021992,0.010863136,0.047249111,0.27328329,10.18156059,0.268830609,0.052025475,0.013894553,0.102669885,0.152009413,0.153206216,0.062495822,0.077236966,0.06953252,0.104898442,0.049737762,3.803879174,0.043923517,0.189194171,0.005043734,3.812403161,0.020793022,0.204985275,0.55868175,0.011674343,0.023845148,0.000379252,0.050518095,0.048669279,0.086103107,0.882152213
bin_57,0.000150509,1.575171774,0.006999517,0.025014491,0.011233777,0.023306579,0.961946125,44.00724547,0.001238895,0.018312751,0.034130645,0.079192161,0.10475249,0.023923292,0.603741106,0.008009289,0.379319249,0.016920158,0.006502136,0.013072854,0.021248607,0.060587912,0.024544639,0.026823995,0.359858782,0.087260734,0.007077749,0.249824724,0.002279369,0.0060605,4.768383835,11.98088581,0.001819464,0.000389999,0.005396547,0.004511229,0.005585762,0
bin_280,0.001511438,0.674787806,0.639482395,1.376646011,0.948964352,35.8183586,0.028819396,0.031077636,0.05368886,1.951175686,4.486114707,0.402190992,3.358941353,0.707406529,0.13175688,1.364820038,4.454774118,7.35357699,0.905964293,2.006157997,0.042103118,3.419114726,1.57153602,0.797569708,0.631836807,2.484721877,0.112208734,0.210237929,0.265817504,0.722851388,2.28202141,0.164525541,4.816344983,0.003400169,0.047967915,10.72191547,0.534862775,10.80510075
bin_323,0.002340243,0.287379057,0.188531562,0.038939611,0.358792325,0.012352025,0.00023045,0.017849541,0.001558852,59.75523903,24.19358041,0.013569881,1.081853372,0.036703001,1.548373029,0.019670887,1.777813267,0.05105672,0.015168701,0.014451692,7.819776471,0.031304995,0.009417994,0.043711146,2.261781436,0.038702258,0.005687596,4.910841368,0.004636597,0.041661544,2.251844595,0.001421074,0.011531736,0.000194075,0.312557188,0.04981927,0.015784613,0.184612173
bin_256,0,5.666258527,1.724684213,0.016572063,2.689767997,0.006333336,0.000176903,0.000114795,0.00033806,0.013155623,0.534061318,38.67794224,0.004077396,0.010863112,0.048426273,0.004399017,0.169403261,0.01326133,0.005651448,0.010020941,1.236655275,0.004088081,0.003112616,8.188858694,0.012566759,0.008195646,0.01770716,1.159918413,0.000708202,0.001596098,1.655004864,0.000199318,0.001726587,0.000428663,8.327036176,0.002292277,0.002787763,0.018771769
bin_218,0,0.126680711,0.034349787,0.090814129,0.035299402,0.01664982,0.001736186,0.004456288,0.024542612,0.063905399,0.062166527,0.02217019,0.058950105,0.039393046,3.639144589,0.070553158,0.196968801,0.805561642,0.045730748,0.157186707,0.009436108,0.089309827,12.75675612,0.117412288,0.01095161,0.114321029,0.002421683,0.020178688,0.020928176,0.05626125,0.665919521,0.003099654,0.053827191,0,0.021084437,0.073279527,0.076622477,0.407560199
bin_228,0,0.206920992,0.025639877,0.027684077,0.165974871,0.006063953,0.000171853,0.000225268,0.001794418,0.009589421,0.035659879,22.89258594,0.042494907,0.008497374,0.00068923,0.015009328,0.095420904,0.011634711,0.0239546,0.005380889,0.011270844,0.037156412,0.008403293,12.82800963,0.367714932,0.042091346,0,0.340766661,0.00035257,0.021415849,0.956251975,0.001612563,0.005662513,0,0.005360736,0.007668105,0.014707751,0.154079391
bin_346,0,0.066388699,0.032638438,0.22149586,0.039590508,0.037108272,0.002321105,0.001096444,0.008412854,0.022545258,0.1510229,0.02693371,0.194851053,19.03868831,0.003719458,0.116704098,0.149133742,0.14959084,0.073756948,0.091217042,0.012506787,0.105601194,0.03546956,0.046070837,0.016307071,0.199582516,0.003941696,0.037288177,0.005910321,0.094387061,0.376824268,0.009748028,0.033208232,0.000373359,0.014733968,0.042024981,0.054786398,0.73625066
bin_70,0.001190969,0.147806563,0.271746745,0.046313396,0.4597482,0.010752954,0.002515226,0.001447481,0.00448792,0.028232081,7.859792925,12.40743401,0.015269809,0.017524831,0.103173132,0.011921208,0.040615601,0.00578776,0.005662982,0.007165047,2.261922307,0.020023093,0.008409227,3.473511037,0.012505811,0.019193679,0.010157131,3.654421625,0.000740428,0.001609748,0.694119753,0.009318599,0.010007735,0,0.056926846,0.009415843,0.004930356,0.006015998
bin_54,0.000167769,0.140647062,3.333231695,0.142218969,3.548038743,0.03158601,0.001743802,0.001719336,0.002509517,0.033037985,0.268440334,61.68491812,0.571623526,0.472077837,0.007860626,0.074066803,0.21536329,0.155216675,0.060533367,0.045169075,0.027754638,0.1783362,0.061060251,4.504984644,0.020827598,0.175066178,0.022831166,0.488409223,0.00742918,0.248419629,2.238323706,0.005534634,0.02938098,0,6.429623682,0.040278889,0.088646431,1.192613074
bin_339,0,0.043610469,0.009056626,0.033007785,0.0082783,0.005986558,0.000565736,0.000183725,0.022976044,0.001698419,0.027828285,0.006174772,0.045555818,0.015122204,0.003967446,0.012096813,0.048076063,0.040543697,0.011601771,0.017226874,0.008185522,0.023858154,0.009399815,0.016644225,0.008263944,0.04169882,123.8207323,0.007437297,0.036907459,0.013558428,4.460477815,0.003205624,0.009389126,0,0.002971108,0.016396939,0.088265314,0.137710949
bin_250,0.00139827,3.21037764,6.840875444,0.421662836,8.583284061,0.075400524,0.001915672,0.01138728,0.006763748,1.538036792,10.14470845,0.563562048,4.408567843,0.155478539,0.307019141,0.218991199,2.60474148,0.49294591,0.154816337,0.114146839,4.401739659,0.208661543,0.120195244,0.770658593,0.248265752,0.428663869,0.153550603,10.14705143,0.023149493,0.657356356,1.754621007,0.012670925,0.037889917,0,45.26118336,0.078921022,0.124894858,2.329153984
bin_278,6.54E-05,0.036995731,0.032508321,0.141634598,0.07967309,0.034719439,0.0026333,0.00233517,0.01396617,0.02084296,0.364386112,0.046058451,0.560146933,0.071872663,0.009070246,0.086798992,0.157788855,0.392808962,0.06655532,0.054638356,0.015910023,0.112961654,0.091035795,0.046978985,0.02817688,0.16355041,0.029613613,0.041891213,0.011804767,26.15686045,0.449502601,0.008885103,0.021836872,0.001071222,0.013856544,0.053845031,0.08589951,3.597157994
bin_114,0,15.50541094,0.751421504,0.015458106,1.058167923,0.003796916,0.00053459,0,0.015637021,97.01695727,1.984222184,0.042326382,0.55961212,0.11901267,0.976256318,0.00416177,2.193910287,0.015460494,0.002937396,0.006889854,0.111887825,0.014521064,0.002238168,0.230398107,0.538071306,0.008189076,0.016566143,0.0293458,0.004610755,0.001693983,2.987475557,0.004830094,0.014157354,0.000289177,0.754896262,0.069935113,0.002516301,0
bin_344,0,0.021210013,0.011765898,3.387804954,0.016436777,2.5317405,0.002862234,0.003502149,0.003348848,0.014356221,0.076046229,0.011669641,0.158972034,0.017242752,0.026526214,20.08156374,0.061915038,0.08306814,8.430925955,2.840451959,0.004058373,0.060306455,0.020642647,0.010615693,0.00927149,0.08136524,0.002801183,0.015288777,0.047126554,0.070702757,0.944243963,0.006381359,0.052566428,0,0.005184763,0.06981267,0.038987036,0.167122061
bin_319,0.004543097,0.106923411,0.033719089,0.400274977,0.055139487,0.100022771,0.004087945,0.004017113,0.014542421,0.074493855,0.608059611,2.348522209,0.545197779,0.466012428,0.080893194,0.308160047,0.188564048,0.181982693,0.287162911,0.124039429,1.167047977,0.312362795,0.096844829,0.330025738,0.0555131,0.336806079,0.009524174,32.05788814,0.043679734,0.414939723,1.330152693,0.01019923,0.039604866,0.000319419,0.053592835,0.055970663,0.359496658,1.865525839
bin_53,0.000733407,0.407731915,1.429154647,0.038391604,1.996712494,0.018152034,0.004855241,0.002861984,0.007984454,0.084849093,0.30398089,8.392965892,0.020213199,0.574203956,0.721512305,0.020340661,0.083924501,0.034563253,0.014241598,0.014231564,0.502862786,0.027352302,0.008544924,2.879582675,0.487809137,0.016971693,0.019772034,6.774729164,0,0.025195004,0.708096933,0.002110441,0.016055381,0,4.722469931,0.03176286,0.005167741,0
bin_284,0,0.895339796,1.964786372,0.078104961,1.573454997,0.021359227,0.000826491,0.003943547,0.011987077,0.014916697,0.093171804,0.104834678,0.174103056,0.026875103,0.013118771,0.035648333,0.064186279,0.054848399,0.027487978,0.043209557,0.027946516,0.039001054,0.024674184,0.044527494,0.010017797,0.061467298,0.251275275,0.104256475,0.004169764,0.082734079,1.42044564,0.003140036,0.022943897,0,84.81093632,0.025379531,0.037262704,0.404742382
bin_12,0,0.012555391,0.138914796,0.572129506,0.02082593,0.005896033,1.600773789,0.000253981,0.017843318,0.006683444,0.029045719,0.004376132,0.056399444,0.016372984,0.078431804,0.294475167,0.067933609,0.204939904,17.79339482,70.64748416,0.002971651,0.053505641,0.056912295,0.022768186,0.005062449,1.91937758,0.002746178,0.004122982,0.004252701,0.019390659,2.73811365,0.389511152,1.805588325,0.000152737,0.003550802,4.200115685,0.018344755,0.079945924
bin_321,0.003150465,0.04577983,0.001142044,0,0.011606566,0.006953045,0.00080591,0,0.040931925,3.299033379,10.16077155,0.001989096,0.126742247,0.007145164,0.482734834,0.008638875,0.041162088,0.014655246,0.001120442,0.009657834,6.94181814,0.016186984,0.016629228,0.009145333,0.035117337,0.007724866,0.003083691,59.33881758,0.000435552,0,2.442110811,0.001940684,0.004189612,0,0.000959264,0.009820613,0.00245571,0
bin_205,0.011221122,0.218715201,0.234395714,0.492563771,0.391337002,0.3552906,0.005990763,0.009522172,57.82657899,0.151563458,0.905334434,0.077769291,1.518236509,0.242882625,0.045646286,0.271892174,0.92099646,1.17550048,0.166346297,0.220460806,0.012187076,0.369938459,0.263642341,0.193108224,0.102143196,0.703288563,0.131022849,0.034517392,0.137548669,0.415077444,4.952427763,0.036828604,0.549005629,0.001904707,0.028811755,1.031474759,1.124700806,2.637131641
bin_387,0.000242003,0.05807197,0.007707608,0.033354379,0.013832899,0.024109136,0.000875138,0.008157629,0.024891292,0.043054392,0.044656498,0.006382401,0.115188481,0.244571766,0.004176357,0.041058613,0.029848347,0.052342698,0.007239562,0.013058106,0.006988858,269.3664705,0.007848708,0.017205065,0.006518654,0.025865666,0.013376336,0.023333384,0.061136214,0.020280677,3.035990643,0.004269627,0.059353599,0,0.001649002,0.114265511,0.009741968,0.083884934
bin_84,0.001225436,0.307657861,0.417069705,0.646179696,0.377617709,0.243144966,0.013517089,0.006853273,0.122171435,0.209088602,0.909769345,0.056264941,0.909809041,0.459569112,2.85590799,0.231936698,1.930792078,5.55565754,0.17640365,0.319824205,0.014993026,2.096191296,13.38236829,0.370641654,0.245353765,1.856725673,0.043308391,0.039015026,0.076516859,0.242861181,1.009518669,0.050611909,1.377447748,0.001823107,0.018102285,2.182981888,0.213729366,5.002361519
bin_108,0.009502112,0.352065504,0.036425579,0.044355797,0.088674014,0.010124923,0.000309065,0.003150473,0.001353115,1.183364236,11.11652344,0.033964657,47.52861177,0.014435075,0.725812151,0.025589908,0.241608338,0.043812995,0.016425254,0.012420717,10.16724904,0.028539349,0.016026048,0.01030179,0.193988315,0.061147662,0.002612202,72.04314763,0.020949972,0.044650297,3.756458109,0.000611358,0.006158457,0.000107665,0.212844289,0.013234827,0.047135468,0.176065059
bin_222,0.002418634,0.277932748,0.012401113,0.018634481,0.025393295,0.006603321,0.000568888,0.000661903,0.001434623,0.14918392,16.41938977,0.337256273,0.029908385,0.010299028,1.440916586,0.007238984,0.231702205,0.006856512,0.007479977,0.018515566,40.22255785,0.011660724,0.002697913,0.086614013,0.017957411,0.010478249,0.000758114,9.309066212,0,0.002712197,1.053781986,0.000581276,0.002016029,0.000136613,0.070587379,0.002113798,0.003154868,0.052996541
bin_370,0.000175316,0.116257059,0.107919427,0.294383269,0.182660135,0.094227651,0.003496546,0.014619739,0.021515398,0.081932295,0.982186791,0.161060509,0.787742665,0.164778862,0.013498634,0.177102671,0.407429538,0.453202127,0.151561407,0.088353247,0.056842843,0.17367568,0.088171804,0.077935816,0.046111691,0.401809289,0.023404522,0.164729955,0.012551612,58.36293884,0.977267933,0.012635578,0.032986043,0.000176738,0.125830395,0.069989525,0.101092587,4.853098432
bin_166,0,0.012529327,0.003871154,10.94253177,0.012819014,11.47912912,0.001157724,0.000907851,0.00173362,0,0.038111851,0.01227282,0.05617464,0.009053208,0.012369596,3.675856269,0.024529445,0.025873832,6.159249762,2.182679236,0.002646772,0.030537244,0.009097646,0.004931937,0.004146841,0.052582872,0,0.014166414,0.024491719,0.02073388,0.971796364,0.002325254,0.305226153,0,0.001366462,0.544206217,0.018925773,0.204484742
bin_381,0.000359735,0.191755956,0.130288449,0.299696598,0.258017052,0.139570106,0.007373904,0.014683492,0.299085188,0.063128948,1.180860022,0.057819622,1.082509858,0.16825692,0.032041664,0.191607312,0.980220629,1.014989998,0.122262365,0.153999636,0.021696155,0.555606948,0.23792636,0.123234658,0.199359621,0.62588733,0.037168781,0.046352419,1.382696654,0.361064235,0.812257133,0.025578521,0.156543912,0.001283682,0.018156954,0.228638619,14.43145201,2.811168837
bin_235,0.000123029,0.04909589,0.025147977,28.15113639,0.055512362,44.51170096,0.001941075,0.003865181,0.005613738,0.018841005,0.363286081,0.07056401,0.40992236,0.047028538,0.045704482,12.77179982,0.149567574,0.186639752,5.814409177,3.725586899,0.024575522,0.240524426,0.059436001,0.05082568,0.031134683,0.306816062,0.009657739,0.051403368,0.082080109,0.192571184,2.664108533,0.010831996,1.254310149,0.000387753,0.017636527,0.939012428,0.121396729,0.863639119
bin_230,0.002043144,0.108682748,0.432808566,0.03810584,0.968470474,0.010358315,0.000409375,0.000934,0.00067422,0.008779653,0.294563505,21.60622988,0.031364922,7.14626587,0.009163989,0.008154901,0.029082434,0.017109103,0.003664634,0.013235711,0.165953908,0.012330216,0.004458287,3.459935287,0.010970571,0.024056095,0.015141957,19.58409626,0.001136879,0.011607815,1.672845378,0.001915506,0.00604729,0,6.128261721,0.009306472,0.005256058,0.011550127
bin_13,0,0.023090124,1.512806707,0.077395523,4.124419534,0.004851862,0.002722588,0.000190142,0.042756566,0.008884946,0.017092668,0.004960997,0.020627408,0.003465805,0.051342894,0.046299799,0.048893724,0.205642969,0.014191561,0.019376685,0.006902093,0.143939025,0.152432734,26.356373,0.005970537,0.077235314,0.000680852,0.006132509,0.001722115,0.002130814,0.507363371,0.016022161,0.131253538,0.000461686,0.007046675,0.240631389,0.057540488,0.027590077
bin_184,0.004568097,0.171970209,0.046786007,0.151352717,0.103049274,0.062243666,0.002726015,0.001853952,0.002365219,0.071148804,0.404608333,0.304582837,0.277047563,0.151050337,0.1769173,0.0693835,0.295938765,0.099070918,0.04815816,0.074594331,0.819738535,0.189388112,0.050781194,0.080562934,0.387517487,0.418707009,0.00239645,40.2950223,0.007526784,0.25285627,1.536850372,0.019372838,0.01056794,0,0.075881188,0.021036538,0.074429898,0.347557869
bin_341,0,0.180207502,0.016920678,0.053131764,0.023958422,0.010234631,0.001354632,0.001173987,0.011100516,0.016929496,0.048610196,0.006737091,0.029236099,0.059922052,0.001407104,0.02795661,0.211868907,0.14085298,0.057087553,0.127885908,0.009226464,55.55468394,0.028177432,0.051813575,0.017096517,13.44161246,0,0.014735104,0.000710375,0.022145009,0.932641993,0.002393529,0.021988442,0,0.001450975,0.048873988,0.017733915,0.057464767
bin_298,0.00433737,0.033134493,0.031857143,0.065695676,0.072530438,0.016007105,0.001153387,0.003085647,0.005530344,0.008615913,0.312921014,1.445228347,0.103969645,0.06255242,0.005735696,0.013822832,0.047448226,0.04005344,0.010514474,0.020872411,0.070799225,0.025938876,0.008048917,0.346379286,0.008384052,0.030756256,0.003055053,34.78857844,0.0012733,0.393696385,1.336017577,0.002928607,0.005212481,0,0.155858924,0.018350616,0.019474598,0.18582819
bin_200,0.004823086,0.142339535,0.007813,0.040847379,0.014186323,0.01103092,0.000519286,0.00080967,0.000915695,1.179714341,2.847663893,0.013531476,11.03759381,0.118322773,0.435182334,0.024433892,3.159664743,0.067487481,0.013296872,0.014007548,2.794542262,0.055692677,0.012742039,0.018774399,0.770319044,0.062975007,0.002640549,39.08833059,0.003447563,0.067180099,1.762046541,0.001232768,0.010371091,0,0.013050391,0.018437847,0.023260682,0.350879763
bin_368,0.004574523,2.00454248,0.147850482,0.034376589,0.310863641,0.019627478,0.005427565,0.008975846,0.000873498,0.179929967,0.606971642,2.293343367,0.014091096,0.335839735,0.068302645,0.013927083,0.371011727,0.005448975,0.01413687,0.042344917,0.716658791,0.017240004,0.004425543,1.817290972,0.082595495,0.044414031,0.000364481,38.87491664,0.003939036,0.013964211,1.578303221,0.008464199,0.007430924,0,0.017589765,0.009186118,0.005459674,0.089808515
bin_169,0.000704029,0.203957906,0.259704959,0.805165186,0.516210233,0.285806488,0.010842229,0.018233678,0.028692642,0.131236865,4.001360266,0.108583684,2.380050905,0.715888885,0.073290771,0.457036141,2.239090345,2.666061368,0.288149779,0.581130456,0.038233251,81.40132079,1.007195312,0.254799884,0.507025123,15.55483286,0.111829439,0.084531956,0.04499862,0.62767384,1.614037951,0.029685843,0.385945116,0.001690325,0.040289084,0.652562472,0.270042186,6.332759824
bin_252,0.000132762,1.87868241,0.423599541,0.163774677,0.462320367,16.41207842,0.005079406,54.09235999,0.002633471,0.494304935,1.808473325,0.02732257,0.226373368,0.197789365,0.076690476,0.06071569,18.21279676,0.082219505,0.13964895,0.208671406,0.135332744,0.04847699,0.02497599,0.022698055,0.514677402,0.076110452,0.023911213,0.153088238,0.088135198,0.066691712,6.274624618,0.037238502,0.35156648,0,0.119571735,0.85459322,0.033949948,0.177058044
bin_112,0,0.095524432,0.012550497,0.065877863,0.023315181,0.009917897,0.000251823,0.000860533,0.288016619,0.017626454,0.100126142,0.032955237,0.60879765,0.268335348,0.00318953,0.027219818,0.902050506,0.040303751,0.024948826,0.017872301,0.010455984,0.025112018,0.018896617,0.025781707,0.009617476,0.028267768,0.002881841,0.016987058,0.008625941,55.88619324,0.887994426,0.000294493,0.006118852,0,0.002175478,0.016660582,0.014589051,2.469897917
bin_292,0,0.144957678,0.010455861,16.18968784,0.030725158,15.52787864,0.004481224,0.00165228,0.009177384,0.014891981,0.040499032,0.025119566,0.049341325,0.019545396,0.019242599,3.117228099,0.051884659,0.030960946,3.107904903,9.111093848,0.058679516,0.05138451,0.010691396,0.034865053,0.00938989,0.135319668,0.001297907,0.098144759,0.099953095,0.029542907,1.257936227,0.010030255,0.848590084,0,0.006970687,1.07103207,0.052083905,0.066070449
bin_110,0,0.030964256,0.039157245,0.095927077,0.066487286,0.022794471,0.341270545,0.000695523,0.075541232,0.022134475,0.114774634,0.012344383,0.164448069,0.029816256,0.060547831,0.031468273,0.18689021,0.376930025,0.02358832,0.104153977,0.005531278,0.209852544,0.135547121,0.051980577,0.033351328,85.17248881,0.006239598,0.011606639,0.001222518,0.051080667,1.894072158,0.086419519,0.070977027,0.000189911,0.004795669,0.101771404,0.053163669,0.282972783
bin_210,0.00201923,2.827786796,0.444216957,0.031942948,0.664649676,0.00796656,0.00179091,0.000204774,0.004513289,107.5047767,12.696183,0.438655987,1.83588063,0.165519777,1.676233234,0.007027603,5.678621689,0.016908511,0.007111166,0.030169378,2.926296485,0.023302119,0.008947002,0.808395679,1.750212419,0.044333615,0.001114992,1.649135859,0,0.130563891,3.367079037,0.002111934,0.024225666,0,0.371577901,0.08956838,0.00976488,0
bin_86,0.000750621,0.053682703,0.056928661,0.07815826,0.286420161,0.032476578,0.001526736,0.001739839,0.001271914,0.011202793,0.100201351,37.57216428,0.045627056,0.035979488,0.01868029,0.03894652,0.057487591,0.027329026,0.020823804,0.024525,0.28708245,0.04019673,0.009834521,10.70655521,0.01921674,0.078655282,0.001501484,2.220474543,0.006584525,0.038385525,1.423137804,0.011392318,0.005745337,0,0.020024833,0.011603453,0.028640583,0.102311556
bin_9,0.000705502,1.763274623,0.019146568,0.055182916,0.031432985,0.016941801,0.000936306,0.002395927,0.003814166,0.09386445,0.415843961,0.038204305,135.9380123,0.019115254,0.097299686,0.033698764,0.076037503,0.103566539,0.022330593,0.019595395,1.551634454,0.056645481,0.0289778,0.021524236,0.020692185,0.076880146,0.007785881,3.620565951,0.00673216,0.122932727,2.534102815,0.003918028,0.013028049,7.89E-05,0.014737237,0.023560361,0.042954448,0.701118895
bin_158,0,0.102918648,0.038589906,0.033970107,0.111176064,0.013864837,0.000907519,0.00164392,0.00370898,0.009121697,0.059342638,10.3140377,0.101453706,0.014875235,0.004231474,0.02402057,0.022105311,0.035733281,0.013622782,0.014691716,0.0092046,0.038966472,0.015391378,1.627768505,0.011522245,0.040037555,0.003873053,0.055561089,0.003009578,0.074868677,0.357492843,0.000597663,0.005867332,0,0.008456272,0.009450444,0.034780645,0.135722474
bin_238,0.001945446,0.627108594,0.242786474,0.026157577,0.432765756,0.007071053,0.000142248,0.001158227,0.001335033,0.113358182,15.5031288,0.665125824,0.018015456,0.042736131,0.908144805,0.006213198,2.332207178,0.009519623,0.003132612,0.006372469,26.47293507,0.011737393,0.002392746,0.271103225,0.063339953,0.013411381,0.000839743,1.851173806,0.00121465,0.012886916,0.649776394,0.00168501,0.005830066,0,0.303349649,0.00610691,0.004993959,0.014536316
bin_211,0,0.057786664,0.041987295,19.82950096,0.075037426,0.541520723,0.516658854,0.130919482,0.00563578,0.036451064,0.280069068,0.044415336,0.25489349,0.061274397,0.084488838,3.637020602,0.26307255,0.296866661,44.68253984,2.042899423,0.009455988,0.180139175,0.081949144,0.038500348,0.070308437,0.262635152,0.012490179,0.035015283,0.012087896,0.153359254,2.458003988,0.855127398,0.065045354,0,0.021992051,0.116972554,0.095475758,1.246002615
bin_246,0,0.016723203,0.003554648,7.93586536,0.018646793,0.011329894,0.001224562,0.000233447,0.003900464,0.001290679,0.017156327,0.001265178,0.021525183,0.010065874,0.188788202,8.139702752,0.018679253,0.050307724,43.65971159,2.350164697,0.002139341,0.37576582,0.023568341,0.122080633,0.0062276,0.077087173,0.001910756,0.003632095,0.025204248,0.006926975,2.194115648,0.009807168,0.021182564,0.000218071,0.001098602,0.029728489,0.012446606,0.047942338
bin_258,0,0.034443179,0.021555271,0.140401837,0.032431832,0.023235246,0.00222289,0.001339402,0.21586854,0.015231591,0.203062045,0.031010414,0.18082886,0.038897452,0.013957406,0.07717172,0.101148386,0.147389629,0.058441524,0.052670797,0.011240809,0.209209444,0.077721865,0.026375183,0.014885482,0.183095323,0.004657955,0.023255376,4.485285844,0.103792361,2.57867397,0.010929439,0.014174909,0,0.017286701,0.02999411,58.65422803,0.575951381
bin_295,0,0.03728665,0.043643768,0.177848991,0.076584427,0.058566688,0.047781509,0.007521171,0.002778041,0.019059227,0.311721492,9.573146253,0.169343686,0.055878275,0.024372276,0.090850383,0.079195083,0.050423595,0.052304293,0.064768767,0.123768478,0.130792513,0.024605555,2.090632214,0.061316937,0.249624018,0.002464425,0.406449578,0.016013961,0.076576818,0.385523539,0.134780473,0.008479215,0,0.015211571,0.023387739,0.076349832,0.308250972
bin_196,0,0.223632753,0.01356166,4.655557661,0.020732145,26.11696582,0.005793035,0.010630956,0.00130435,0.028832176,0.044421648,0.018946472,0.022926199,0.59711255,0.008897875,0.334368924,0.044257153,0.015680887,0.245073472,2.806968746,0.046686815,0.025766245,0.011777183,0.218409902,0.002622066,0.020091932,0,0.048468425,0.039539232,0.024663846,1.234892451,0.003810478,3.813066714,0,0.013677297,4.949132455,0.013995528,0
bin_139,0,0.023520452,0.030376547,0.032644471,0.051214488,0.060335275,0.002585325,0.000229409,0.003140473,0.010059915,0.019994323,0.000245637,0.045879622,0.010292888,0.006095818,0.023532989,0.053706876,0.099920077,0.013149026,0.013791186,0,0.07448351,0.017167224,0.021830815,0.006354544,0.057887312,0.003138502,0.002087882,0.007966433,0.006694458,0.777896895,0.003962252,17.15034293,0.000189813,0.001926081,36.83016511,0.028405187,0.030526863
bin_355,0,0.033273559,0.053873946,0.043841457,0.208304947,0.022268985,0.000702453,0.000191531,0.000818407,0.003142166,0.023975635,16.10357796,0.021735359,0.005893466,0.000583009,0.012628899,0.013072317,0.015998963,0.005935763,0.016286406,0.040528492,0.008415992,0.002198086,2.284320453,0.002179491,0.0172635,0.002352767,0.113795135,0.000294562,0.008371792,0.542955119,0.001976276,0.003942794,0,0.045953396,0.003631339,0.005384352,0.042867658
bin_365,0,0.155254185,0.172153039,0.384076173,0.252514028,0.244713186,0.010730556,0.011853778,0.792985009,0.102705274,1.428308033,0.064470934,1.143854254,0.213380605,0.042789423,0.234231992,1.059502599,1.429544153,0.156239226,0.305862787,0.023899975,0.794004564,0.370400916,0.168199131,0.195275211,0.815201508,0.035384662,0.11755392,5.236399523,0.317586152,2.621580579,0.033217691,0.352711239,0.00127955,0.019313908,0.58085865,53.5651596,3.079079953
bin_164,0.001685383,0.370670292,0.129692819,0.032991798,0.34165015,0.020357878,0.001125431,0.000689648,0.001934643,0.087275785,0.11507812,47.82995743,0.102727654,3.106291109,0.035523608,0.009042735,0.208027912,0.024574921,0.008917088,0.019350672,0.360132901,0.014319052,0.006167742,2.204401265,0.094209878,0.026962689,0.004469957,12.52328654,0.000469926,2.021137894,2.067523623,0.005836119,0.009984169,0,0.09895879,0.021624779,0.010504551,0.087194361
bin_293,0,0.061080312,0.048462421,0.275017727,0.083402516,0.051445552,0.001119404,0.003035145,0.131291037,0.03421349,0.635910047,0.046345284,0.497299627,0.077365985,0.021737826,0.169271929,0.300412158,0.387404254,0.091140012,0.060188916,0.008487708,0.883576581,0.177096205,0.036697206,0.039146001,0.484209412,0.012777249,0.045982591,2.39980866,0.245280009,1.249383039,0.007374508,0.028203843,0.000554943,0.028066819,0.043875107,26.38632816,1.667393361
