"bin.taxa.name","bins","kingdom","phylum","class","order","family","genus","species","DCO_LLO_Bv4v5..QHF2_QH170212_2","DCO_LLO_Bv4v5..QHS2_QH170213_2","DCO_LLO_Bv4v5..BQS_BQ170220","DCO_LLO_Bv4v5..SIF_SI170217","DCO_LLO_Bv4v5..ESF9_ES_F9","DCO_LLO_Bv4v5..SIS_SI170217","DCO_LLO_Bv4v5..EPF_EP170215","DCO_LLO_Bv4v5..RSS_RS170216","DCO_LLO_Bv4v5..RSF_RS170216","DCO_LLO_Bv4v5..EPS_EP170215","DCO_LLO_Bv4v5..SLS_SL170214_S","DCO_LLO_Bv4v5..BRS1_BR170218_1","DCO_LLO_Bv4v5..BRS2_BR170218_2","DCO_LLO_Bv4v5..FAS_FA170219","DCO_LLO_Bv4v5..BRF1_BR170218_1","DCO_LLO_Bv4v5..BRF2_BR170218_2","DCO_LLO_Bv4v5..MTF_MT170219","DCO_LLO_Bv4v5..CYF_CY170214","DCO_LLO_Bv4v5..SLF_SL170214","DCO_LLO_Bv4v5..BQF_BQ170220","DCO_LLO_Bv4v5..QNF_QN170220","DCO_LLO_Bv4v5..QNS_QN170220","DCO_LLO_Bv4v5..CYS_CY170214","DCO_LLO_Bv4v5..ETS_ET170220","DCO_LLO_Bv4v5..RVF_RV170221","DCO_LLO_Bv4v5..TCF_TC170221","DCO_LLO_Bv4v5..TCS_TC170221_2","cluster"
"bin_28, Bacteria, FirmicutesH, CSP1~3, CSP1~3, RBG~16~67~12","bin_28","Bacteria","FirmicutesH","CSP1~3","CSP1~3","RBG~16~67~12","","",0.151305391,0.526866735,0.177603281,1.483243979,3.129027469,88.37698869,13.08060135,6.764156474,21.70087441,9.30688808,0.047661651,0.086567609,0.122561621,0.082337447,0.071272501,0.053804301,0.084803508,0.040220937,0.421688659,0,0.260487637,0.08866214,0.432020408,0.291814886,0.086274519,0.222030789,0.033147012,5
"bin_27, Bacteria, FirmicutesH, CSP1~3, CSP1~3, RBG~16~67~12, RBG~16~67~12","bin_27","Bacteria","FirmicutesH","CSP1~3","CSP1~3","RBG~16~67~12","RBG~16~67~12","",0.041368614,0.183999844,0,0.181117601,0.36783256,4.798893711,1.063392587,0.253766829,0.585264525,0.595830232,0.065669668,0.100905459,0.163423587,0.109310262,0.072768852,0.068863441,0.094920827,0.051405372,0.558229646,0,0.362494371,0.102759031,0.612157599,0.405010112,0.080948728,0.298585225,0.040447151,5
"bin_160, Bacteria, Actinobacteriota, Coriobacteriia, OPB41","bin_160","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","","","",0.309721488,0.773220644,0,0.191387247,0.43158963,0.893579807,1.84176039,64.02530108,42.68253899,6.212107311,0,0,0,0,0.034283023,0,0.058859942,0,0.190428471,0,0.26420142,0.05356988,0.223506658,0.103819982,0.047142514,0.24016737,0.0331707,5
"bin_117, Bacteria, Bacteroidota, Ignavibacteria, Ignavibacteriales, Melioribacteraceae","bin_117","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","","",0,0.118250676,0.033293632,0.555376984,1.103043498,0.732919911,3.396800564,33.70372386,20.616026,6.333307808,0,0,0,0,0,0.041522647,0.061789961,0,0.05565016,0,0.08122609,0.04015798,0,0,0.032038507,0.047375014,0.031958398,5
"bin_127, Bacteria, Deferrisomatota, Deferrisomatia, Deferrisomatales, Deferrisomataceae","bin_127","Bacteria","Deferrisomatota","Deferrisomatia","Deferrisomatales","Deferrisomataceae","","",0,0.101930184,0.046580915,0.096635764,0.146755902,0.055879204,1.379997446,44.3986831,25.19042499,10.98333679,0,0,0.050188533,0.043856327,0.030084973,0.059486897,0.049785625,0,0.402008353,0,0.185873521,0.094947351,0.350139134,0.154313521,0.058980119,0.187818013,0.042449885,5
"bin_43, Bacteria, Coprothermobacterota, Coprothermobacteria","bin_43","Bacteria","Coprothermobacterota","Coprothermobacteria","","","","",0.080144542,0,0.159901187,2.069324116,3.801882332,71.01534803,0.543972886,0.044124878,0.601037372,0.072111204,0,0,0,0,0,0.04125939,0.078787248,0,0,0,0,0,0,0,0.127719447,0.031992401,0,5
"bin_15, Bacteria, Coprothermobacterota, Coprothermobacteria","bin_15","Bacteria","Coprothermobacterota","Coprothermobacteria","","","","",0,0,0.105474713,2.966019353,3.552034196,87.96985875,0.510566508,2.113745006,11.45254504,0.25395077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_191, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_191","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",8.198099042,57.27342656,0,0.042067677,0.059504195,0.716871533,0.707188171,2.52022478,2.158321015,2.12318608,0,0,0,0,0,0.034829777,0.043506653,0,0,0,0,0.113837629,0,0,0,0,0,5
"bin_351, Bacteria, Desulfobacterota, Syntrophia, Syntrophales","bin_351","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","","","",0,0,0.081189108,0.544045941,0.457554031,1.3444189,4.235144979,31.02829951,39.88080856,4.806595124,0,0,0,0,0,0,0,0,0,0,0,0,0.034986676,0,0,0,0,5
"bin_51, Bacteria, Desulfobacterota, Syntrophia, Syntrophales","bin_51","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","","","",0,0,0.14085261,4.126542668,3.430022344,35.40905219,2.239000996,18.39698452,21.02055901,0.684812037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_23, Bacteria, FirmicutesH, CSP1~3, CSP1~3, RBG~16~67~12","bin_23","Bacteria","FirmicutesH","CSP1~3","CSP1~3","RBG~16~67~12","","",0,0,0,0.05737831,0.116832535,1.934560669,4.390768319,22.60789314,32.03330065,7.690240561,0,0.038222469,0.055297796,0.04061629,0,0,0.040192957,0,0.220844096,0,0.140891726,0.03474545,0.18044056,0.132825996,0.035676932,0.13811648,0,5
"bin_162, Bacteria, Desulfobacterota, Syntrophia, Syntrophales","bin_162","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","","","",0,0,0,0.060387169,0.044516001,0.370868029,25.83689318,3.856768704,4.197425279,28.33351214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_292, Bacteria, Chloroflexota, Dehalococcoidia, GIF9, UBA5620","bin_292","Bacteria","Chloroflexota","Dehalococcoidia","GIF9","UBA5620","","",0,0,0.099953095,0.848590084,1.07103207,15.52787864,9.111093848,3.117228099,16.18968784,3.107904903,0.058679516,0,0,0.098144759,0,0.034865053,0.144957678,0,0.040499032,0,0.030960946,0,0.049341325,0,0,0.051884659,0,5
"bin_19, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_19","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",0.035229049,0.309523087,0.242770923,3.321962817,4.300943748,164.1388959,3.948126398,5.688791571,12.0520703,2.45067662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_301, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Hydrogenophilaceae, UBA3361","bin_301","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","UBA3361","",4.250279058,66.19530832,0.057234199,2.83215426,3.917902005,2.317233397,2.839671328,0.269040108,0.38899585,1.369820807,0,0,0.048481461,0.06652305,0.098866907,0.207659957,0.178348745,0.098715746,0.796005796,0,0.746540943,0.28398466,0.828113864,0.241872046,0.26884854,0.785735354,0.149519151,5
"bin_234, Bacteria, Chloroflexota, Dehalococcoidia, GIF9, AB~539~J10, RBG~13~51~36","bin_234","Bacteria","Chloroflexota","Dehalococcoidia","GIF9","AB~539~J10","RBG~13~51~36","",0,0.095187233,0.065489523,1.137896226,0.937235723,22.35907835,7.64031022,1.162312979,15.06372959,1.899974366,0.56340367,0,0,0,0,0,0.048333548,0,0,0,0,0,0,0,0,0,0,5
"bin_212, Bacteria, Acidobacteriota, Aminicenantia, Aminicenantales, UBA4085","bin_212","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","UBA4085","","",0.196093286,0.255030179,0.032700721,1.705841857,2.194649727,18.28780667,0.410907203,0.061876984,0.261652351,0.130841058,0.106399739,0,0.118597737,0.036344062,0,0.196663942,0.049924147,0,0.088902191,0,0.047927628,0,0.083390823,0.058109234,0.03684809,0.0580821,0,5
"bin_4, Bacteria, Actinobacteriota, Coriobacteriia, OPB41","bin_4","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","","","",0.325236851,0.752155513,0,0.127660092,0.282093749,0.636052008,4.997630025,5.158145783,4.235557682,51.21280993,0,0.042331427,0,0.031504107,0.035019796,0.035585813,0.054027059,0,0.206265716,0,0.16222271,0.060432384,0.213256493,0.103002637,0.057162447,0.210486866,0.060524558,5
"bin_34, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, BBW3","bin_34","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","BBW3","","",0,0,0,0.58124581,0.685114865,1.845956847,2.792425732,32.84929339,5.755080941,13.3885611,0,0,0,0,0,0,0.036505592,0,0,0,0.03826464,0,0,0,0,0.033468976,0,5
"bin_109, Bacteria, Chloroflexota, Anaerolineae, SBR1031, UBA2796","bin_109","Bacteria","Chloroflexota","Anaerolineae","SBR1031","UBA2796","","",0.296246029,1.330483119,0.146882865,0.507110337,1.596520373,47.74650916,3.800541194,0.523105829,1.947588629,2.098701963,0.228655143,0.093554253,0.41420193,0.797767408,0.096164952,0.133929009,0.129192724,0.079032731,0.657636744,0,0.207802424,0.075092818,0.690594535,0.354154278,0.072497744,0.327326078,0.149022223,5
"bin_266, Bacteria, Bacteroidota, UBA10030, UBA10030","bin_266","Bacteria","Bacteroidota","UBA10030","UBA10030","","","",0,0,0.049695913,0.232111655,0.228353687,3.380044615,6.173011724,32.28715587,18.10913711,9.563919447,0,0,0,0,0,0,0.032196443,0,0,0,0,0,0,0,0,0,0,5
"bin_12, Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Thiotrichaceae, Thiothrix","bin_12","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix","",1.600773789,0.389511152,0,1.805588325,4.200115685,0,70.64748416,0.294475167,0.572129506,17.79339482,0,0,0,0,0.138914796,0,0,0,0,0,0.204939904,0.056912295,0.056399444,0,0,0.067933609,0,5
"bin_307, Bacteria, Actinobacteriota, Coriobacteriia, OPB41, ctinobacteria~7","bin_307","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","ctinobacteria~7","","",0,0,0,0.094092284,0.193512225,1.029522255,0.83157309,40.07069424,22.34414969,5.17803314,0,0,0,0,0,0,0,0,0.111500463,0,0.150497614,0.035401223,0.101350879,0.057790512,0.035607684,0.174251122,0,5
"bin_152, Bacteria, FirmicutesH, CSP1~3, CSP1~3, RBG~16~67~12","bin_152","Bacteria","FirmicutesH","CSP1~3","CSP1~3","RBG~16~67~12","","",0,0,0.037063022,0.185358002,0.434324084,12.1078134,2.641162126,5.030848493,9.870332084,4.649020071,0,0.056356161,0.052501046,0.053385307,0,0.033874394,0,0,0.183822899,0,0.102619872,0.035913123,0.186910038,0.09460451,0.033899386,0.111492359,0,5
"bin_94, Bacteria, Acidobacteriota, Aminicenantia, Aminicenantales, UBA4085","bin_94","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","UBA4085","","",0.063129029,0.430621515,0.075584622,1.75592082,0.928549699,37.14274918,3.693824978,4.279777065,17.56144917,3.553177883,0,0,0.057604877,0.062299051,0.042324794,0.063835448,0.099274547,0.034580148,0.440846657,0,0.228087933,0.082235639,0.404198941,0.189271058,0.08710663,0.197344352,0.052349423,5
"bin_398, Bacteria, Chloroflexota, Anaerolineae, Thermoflexales","bin_398","Bacteria","Chloroflexota","Anaerolineae","Thermoflexales","","","",0.882443882,12.55012943,0,0.069662172,0.115481416,0.87011007,1.08690907,1.271473925,0.905451657,1.982043719,0,0,0.035420545,0.04908189,0,0.034057714,0.036261975,0,0.181789945,0,0.114683353,0.045338261,0.161282687,0.122736752,0,0.099173268,0,5
"bin_214, Bacteria, Chloroflexota, Dehalococcoidia, Dehalococcoidales","bin_214","Bacteria","Chloroflexota","Dehalococcoidia","Dehalococcoidales","","","",0,0,0.048350885,0.092785366,0.124510385,1.300765855,1.838439773,20.17013044,7.102355576,9.006760179,0,0,0,0,0,0,0.033326971,0,0.036489086,0,0.031350117,0,0,0,0,0,0,5
"bin_115, Bacteria, WOR~3, WOR~3, SM23~42, SM23~42, RBG~13~43~14","bin_115","Bacteria","WOR~3","WOR~3","SM23~42","SM23~42","RBG~13~43~14","",0,0.052932772,0,0.645787357,0.771314676,12.56242269,0.208989571,0.073723136,2.034777871,0.038578088,0,0,0,0,0,0.036034048,0,0,0.038862732,0,0.053568816,0,0.05316578,0,0.037528706,0,0,5
"bin_147, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_147","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",3.674840809,35.70857157,0,0,0.049707568,1.081169588,0.35726652,0.251127639,0.620354068,0.266374227,0,0,0,0,0,0,0,0,0,0,0,0.075777223,0,0,0,0.045786653,0,5
"bin_271, Bacteria, Bacteroidota, UBA10030, UBA10030","bin_271","Bacteria","Bacteroidota","UBA10030","UBA10030","","","",0,0,0.034803691,0.056621452,0.077907054,1.646916496,1.660551825,39.91818097,28.08312505,2.274924319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_52, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, UBA6898, GW~Nitrospira~1","bin_52","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","UBA6898","GW~Nitrospira~1","",0.10115577,0.093683934,0,0,0,0.049682179,0.512405394,6.092769127,13.29099034,118.9028759,0,0,0,0,0,0,0.046318831,0,0.078009392,0,0.038650769,0,0.035682916,0,0,0,0,5
"bin_143, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Hydrogenophilaceae, UBA3361","bin_143","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","UBA3361","",0.082366634,0.878592933,0.048759703,8.443957389,11.51331816,7.018223186,111.3286457,0.374154533,0.478849282,15.01669787,0.035880784,0.039868299,0.066454675,0.080429819,0.161501076,0.240392655,0.195332861,0.137988058,0.895291421,0,0.784646057,0.226443214,0.927077993,0.323883021,0.289897239,0.837426356,0.184025992,5
"bin_166, Bacteria, UBP7, 4484~113, 4484~113, 4484~113","bin_166","Bacteria","UBP7","4484~113","4484~113","4484~113","","",0,0,0,0.305226153,0.544206217,11.47912912,2.182679236,3.675856269,10.94253177,6.159249762,0,0,0,0,0,0,0,0,0.038111851,0,0,0,0.05617464,0,0,0,0,5
"bin_373, Bacteria, Bacteroidota, Kapabacteria, Kapabacteriales, XYC2~FULL~35~21","bin_373","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","XYC2~FULL~35~21","","",1.203429397,12.63216295,0,0.085298102,0.135415141,3.94685681,1.060157405,1.414436946,1.47255312,1.904387613,0,0,0,0,0,0,0,0,0,0,0.033009013,0.030119956,0,0,0,0,0,5
"bin_77, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_77","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",0,0.030333097,0.080630858,0.329256784,0.500474507,14.96001043,6.557659122,45.32953991,29.67825921,8.992803895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_193, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, Anaerolineaceae","bin_193","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae","","",0,0,0.046658162,0.134593844,0.293037387,11.61478666,3.666365284,0.327164075,0.430254322,1.328519978,0,0,0.039852947,0.042398246,0,0,0.049948562,0,0.12481286,0,0.084783428,0.037802824,0.117415765,0.07882994,0.036016346,0.082439366,0.054570393,5
"bin_209, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_209","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",0,0,0.052253961,2.046904733,1.634675472,22.68419216,2.684079664,2.168087516,1.152565821,6.69417029,0,0,0.040747732,0,0,0.037737076,0,0,0,0,0,0,0,0,0,0,0,5
"bin_327, Bacteria, Bipolaricaulota, Bipolaricaulia, Bipolaricaulales, Bipolaricaulaceae","bin_327","Bacteria","Bipolaricaulota","Bipolaricaulia","Bipolaricaulales","Bipolaricaulaceae","","",0,0.321237466,1.305091644,10.18340487,15.03345763,403.6492535,19.34297074,4.017413926,19.69327393,11.37468924,0,0,0,0,0.060858783,0,0,0,0.036514126,0,0,0,0.049543131,0,0,0,0,5
"bin_382, Bacteria, Chloroflexota, Dehalococcoidia, GIF9, UBA5620","bin_382","Bacteria","Chloroflexota","Dehalococcoidia","GIF9","UBA5620","","",0,0.122378952,0.096958362,5.044682362,4.269834756,26.26341008,14.73780208,0.044175738,0.618392151,0.532199071,0.048100072,0,0,0,0,0.042834594,0.039465189,0,0,0,0,0,0,0,0,0,0,5
"bin_316, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, Anaerolineaceae, Bellilinea","bin_316","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae","Bellilinea","",0.223342297,1.449031376,0.044340434,0.580632696,1.039487744,12.31981175,1.000919258,1.38443779,1.863349522,2.199984095,0,0,0.047910724,0.062763851,0.089131412,0.044046074,0.059308736,0,0.187639327,0,0.10494426,0.051373777,0.180987074,0.144149133,0.065863425,0.134682962,0.119604152,5
"bin_344, Bacteria, Bacteroidota","bin_344","Bacteria","Bacteroidota","","","","","",0,0,0.047126554,0.052566428,0.06981267,2.5317405,2.840451959,20.08156374,3.387804954,8.430925955,0,0,0,0,0,0,0,0,0.076046229,0,0.08306814,0,0.158972034,0.070702757,0,0.061915038,0,5
"bin_389, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_389","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",0,0,0,0.114800464,0.099265193,1.074428202,3.966363011,18.9220364,6.457403258,13.33175243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030168654,0,5
"bin_400, Bacteria, Desulfobacterota, BSN033, BSN033, UBA1163, RBG~16~49~23","bin_400","Bacteria","Desulfobacterota","BSN033","BSN033","UBA1163","RBG~16~49~23","",5.288731392,24.99761031,0,0.240512564,0.154285592,2.392113558,2.24955299,2.071907736,3.456122184,1.372159,0.0490536,0,0.031221007,0,0,0.037201288,0.100590829,0,0.061109553,0,0,0.03061623,0,0,0,0,0,5
"bin_201, Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Thermoguttaceae","bin_201","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Thermoguttaceae","","",0.392209107,0.498386287,0,0.17817612,0.405118289,1.210513036,1.6857102,19.19064565,4.813891927,2.611274218,0,0,0.046726517,0.046742657,0.046376576,0.050960062,0.07550695,0.047469322,0.39521891,0,0.44519101,0.052772294,0.32299184,0.269334007,0.049013981,0.245865028,0.036784935,5
"bin_313, Bacteria, Omnitrophota, koll11","bin_313","Bacteria","Omnitrophota","koll11","","","","",0.230839686,0,0.095951394,4.7609074,5.221296602,19.47324484,28.76516892,0.048385792,0.597955113,2.568429379,0.065175501,0,0.074264216,0.083408796,0,0.360111114,0.144972803,0,0.056768799,0,0.031743357,0,0.043626786,0,0.192284825,0.060753597,0,5
"bin_393, Bacteria, Chloroflexota, Dehalococcoidia, Dehalococcoidales","bin_393","Bacteria","Chloroflexota","Dehalococcoidia","Dehalococcoidales","","","",0,0,0.053158858,0.882463979,0.879676595,12.56066076,2.024424669,6.353086287,12.92471394,3.517356456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_24, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_24","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",0,0.076293777,0.125859012,1.786072261,2.62392008,88.65377765,6.548809902,8.90285463,7.498224171,8.066063533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_82, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prolixibacteraceae, Draconibacterium","bin_82","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","",0,0,0.060306108,0.164743021,0.256063494,0.040066547,0.821743968,19.92110259,10.51459199,6.039880438,0,0,0,0,0,0.222642535,0,0,0,0,0.061023837,0.035626714,0,0,0,0,0,5
"bin_226, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, UBA9935","bin_226","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","UBA9935","","",0,0.034012816,0,0.184542235,0.159138813,1.829869362,12.36316973,5.04479884,2.829594636,47.49839953,0,0,0,0.030556784,0,0,0.054371468,0,0.033501074,0,0,0,0,0,0,0.039162318,0,5
"bin_375, Bacteria, Acidobacteriota","bin_375","Bacteria","Acidobacteriota","","","","","",0,0,0,0.562733315,0.494882248,11.36139382,0.141102862,0.340121167,1.016046998,0.072548062,0,0,0.043609268,0,0,0,0,0,0.139151922,0,0.04591377,0,0.105094076,0.08452761,0,0.042800035,0,5
"bin_56, Bacteria, Deinococcota, Deinococci, Deinococcales, Thermaceae, Meiothermus","bin_56","Bacteria","Deinococcota","Deinococci","Deinococcales","Thermaceae","Meiothermus","",0,0.197745432,1.013747242,3.749538555,10.06673432,226.0878233,2.440328655,0.434366815,1.77760014,1.496209219,0,0,0,0,0,0.073868705,0.123312648,0.057069005,0.226271604,0,0.07682255,0,0.097992944,0.044305453,0,0.917945271,0,5
"bin_202, Bacteria, Desulfobacterota, Syntrophia, Syntrophales","bin_202","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","","","",0,0,0,0.063780867,0.065998972,0.381984497,74.07782518,3.155556163,3.991377075,10.07771178,0,0,0,0,0,0,0.031427931,0,0.084982893,0,0.044282275,0,0.056820398,0.036038543,0,0.04783858,0,5
"bin_259, Bacteria, Patescibacteria, Paceibacteria, Moranbacterales, 2~12~FULL~40~10","bin_259","Bacteria","Patescibacteria","Paceibacteria","Moranbacterales","2~12~FULL~40~10","","",0,0,0,0.667883394,1.874660706,1.987040928,3.940813477,7.140359565,10.67042616,39.74231023,0,0,0,0.033381949,0,0.077939067,0.170276598,0,0.068295183,0,0.134464067,0.04315999,0.053414968,0.056535372,0.036047161,0.120239905,0,5
"bin_217, Bacteria, Chloroflexota, Dehalococcoidia, GIF9, UBA5620","bin_217","Bacteria","Chloroflexota","Dehalococcoidia","GIF9","UBA5620","","",0.032071012,0.128875923,0.077205174,1.961780325,1.57357439,8.35660741,41.25002785,0.049511029,0.615662838,1.241323425,0.060948144,0,0,0.040734703,0,0.030705476,0.066157764,0,0.033508195,0,0,0,0,0,0,0,0,5
"bin_360, Bacteria, Actinobacteriota, UBA9087","bin_360","Bacteria","Actinobacteriota","UBA9087","","","","",0,0,0,0.335682137,0.564974433,0.030556769,50.26352405,4.214555721,14.21313192,2.342743954,0,0,0.030256209,0,0.041198263,0.078550708,0.133461341,0,0.090303887,0,0.12699772,0,0.138829255,0.063095631,0.052777201,0.122015733,0,5
"bin_197, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales","bin_197","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","","","",0,0.059301728,0.044663097,0.25581477,0.365402053,9.255968226,25.39208946,5.077262247,4.420898316,37.1790665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"bin_281, Bacteria, UBP7, 4484~113, 4484~113, 4484~113","bin_281","Bacteria","UBP7","4484~113","4484~113","4484~113","","",0,0,0,0.05521315,0.092847241,1.243202154,2.305570494,17.30222846,30.41321134,6.276682389,0,0,0,0,0,0,0,0,0.056806945,0,0.057048735,0,0.061562274,0.05301967,0,0,0,5
"bin_163, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, UBA1546","bin_163","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","UBA1546","","",0.257827623,0.141392087,0,0.2964663,0.234387708,5.175708279,3.954541043,19.79124301,5.425780206,19.03968865,0,0,0,0,0,0.058647545,0.138832912,0,0.036348605,0,0.03574042,0,0,0,0,0,0,5
"bin_363, Archaea, Micrarchaeota, Iainarchaeia, 0~14~0~20~30~16","bin_363","Archaea","Micrarchaeota","Iainarchaeia","0~14~0~20~30~16","","","",11.8604591,67.77848995,0,0.242196577,0.346853185,0,0.186719025,0.174734805,0.317578447,0.077442333,0,0,0,0.03205061,0,0.046071315,0,0,0,0,0,0.076068243,0,0,0,0,0,5
"bin_188, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, GWA2~32~17","bin_188","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","GWA2~32~17","","",0,0,0,1.399793227,3.196680096,9.957993679,0.034588649,0.069134207,0.220896173,0,0,0,0,0,0,0.033615034,0,0,0,0,0.037057588,0,0,0,0,0.067346515,0,5
"bin_106, Bacteria, Nitrospirota, UBA9217, UBA9217, UBA9217, GWC2~57~13","bin_106","Bacteria","Nitrospirota","UBA9217","UBA9217","UBA9217","GWC2~57~13","",0.044067079,0.040647915,0,0.037925053,0.067085337,0.828557368,0.260439325,18.73705686,0.79157377,18.10842906,0,0,0,0,0,0.04023322,0.060829852,0,0.226338631,0,0.139408558,0.07184986,0.279841263,0.097445896,0.047394363,0.086007804,0,5
"bin_274, Bacteria, Desulfobacterota, BSN033, SM23~61, SM23~61","bin_274","Bacteria","Desulfobacterota","BSN033","SM23~61","SM23~61","","",0,0.036159302,0.031750358,0.397887077,0.3674128,10.3735852,0.844765764,0.655466945,2.747461512,1.113144965,0,0,0.041505526,0.031512571,0,0.040385024,0.082143274,0,0.088811244,0,0.051680221,0,0.073913287,0.071830021,0,0.066378902,0,5
"bin_211, Bacteria, Actinobacteriota, Coriobacteriia, OPB41","bin_211","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","","","",0.516658854,0.855127398,0,0.065045354,0.116972554,0.541520723,2.042899423,3.637020602,19.82950096,44.68253984,0,0,0.044415336,0.035015283,0.041987295,0.038500348,0.057786664,0.036451064,0.280069068,0,0.296866661,0.081949144,0.25489349,0.153359254,0.061274397,0.26307255,0.070308437,5
"bin_347, Bacteria, Actinobacteriota, Coriobacteriia, OPB41, ctinobacteria~7","bin_347","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","ctinobacteria~7","","",0,0,0.073290426,0.631891375,1.274878982,11.73111522,0.400917338,5.498108113,3.746584399,2.175279789,0,0,0,0,0,0,0.031204436,0,0.195983403,0,0.220251258,0.051210349,0.193063718,0.081519137,0.052698469,0.167035309,0.043380458,5
"bin_126, Bacteria, Desulfobacterota, Syntrophia, Syntrophales, Smithellaceae, UBA4810","bin_126","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Smithellaceae","UBA4810","",0,0.132413594,0,4.014229245,4.14173583,10.47214404,0.566005897,9.001617091,5.85267196,2.116510834,0,0,0,0,0,0.033918145,0,0,0.065457303,0,0.106231259,0,0.115880698,0.058451178,0,0.05352283,0,5
